,track_id,set_split,artist_id,artist_name,artist_favorites,track_title,track_date,track_genre_top,track_genres,track_favorites,track_interest,track_listens
3696,106955,training,13017,Mutilation Rites,4,Contaminate,2014-06-24 16:50:16,Rock,"[31, 167]",0,4911,3797
3697,106956,training,13017,Mutilation Rites,4,Suffer The Children,2014-06-24 16:50:18,Rock,"[31, 167]",1,10348,8232
3698,107020,training,12085,Alaclair Ensemble,38,3 POINT,2014-07-01 12:46:24,Hip-Hop,[21],4,4628,2426
3699,107021,training,12085,Alaclair Ensemble,38,FASTLANE (avec Kaytranada),2014-07-01 12:46:25,Hip-Hop,[21],5,2022,1405
3700,107025,training,12085,Alaclair Ensemble,38,STM LIGNE MAUVE PART 1,2014-07-01 12:46:28,Hip-Hop,[21],7,6037,2953
3701,107027,training,12085,Alaclair Ensemble,38,LICORNES,2014-07-01 12:46:30,Hip-Hop,[21],7,4545,2151
3702,107028,training,12085,Alaclair Ensemble,38,VIEUX KNOWL (avec Jam),2014-07-01 12:46:31,Hip-Hop,[21],1,1888,1201
3703,107029,training,12085,Alaclair Ensemble,38,VARIETTE (avec Jam),2014-07-01 12:46:32,Hip-Hop,[21],8,4925,2410
3704,107030,training,12085,Alaclair Ensemble,38,BACKSTAGE,2014-07-01 12:46:33,Hip-Hop,[21],9,4011,3148
3705,107031,training,12085,Alaclair Ensemble,38,POUR TOI STIVON,2014-07-01 12:46:33,Hip-Hop,[21],5,3145,2223
3706,107101,training,18730,Mess.,4,Will I See You Again,2014-07-05 08:56:01,Rock,"[25, 85]",4,6023,3816
3707,107125,training,18732,Marrach,9,Red Waters,2014-07-06 15:28:22,Electronic,"[286, 468]",1,6887,5411
3708,107126,training,18732,Marrach,9,Badlands Erode,2014-07-06 15:28:23,Electronic,"[286, 468]",1,6197,4821
3709,107127,training,18732,Marrach,9,Moving Rocks,2014-07-06 15:28:23,Electronic,"[286, 468]",2,10151,8239
3710,107128,training,18732,Marrach,9,8mm Vodka Shots,2014-07-06 15:28:24,Electronic,"[286, 468]",2,13932,10684
3711,107129,training,18732,Marrach,9,"Dusk, and Flaming",2014-07-06 15:28:24,Electronic,"[286, 468]",9,20891,16375
3712,107178,training,18736,Don Goliath,6,Fittest of the fittest,2014-07-09 18:33:53,International,[79],5,6761,3437
3713,107179,training,18737,Don Goliath mmet I-lodica,1,Dem a Sin Melodica Cut (ft I-lodica),2014-07-09 18:33:54,International,[79],1,4153,1539
3714,107180,training,18736,Don Goliath,6,I love H.I.M. so Dub,2014-07-09 18:33:54,International,[79],0,1516,825
3715,107181,training,18736,Don Goliath,6,Catch vampire Dub,2014-07-09 18:33:55,International,[79],1,1750,1168
3716,107182,training,18738,Don Goliath meet Samson Benji,0,Ises to Jah Saxophone cut (ft Samson Benji),2014-07-09 18:33:57,International,[79],5,2367,1560
3717,107183,training,18736,Don Goliath,6,Children of Israel melodica cut,2014-07-09 18:33:57,International,[79],1,1884,1240
3718,107184,training,18736,Don Goliath,6,Praise unto thee Dub,2014-07-09 18:33:58,International,[79],0,1472,962
3719,107185,training,18739,Don Goliath meet Iyah Ranx,0,Jah name (ft Iyah Ranx),2014-07-09 18:33:58,International,[79],1,1207,565
3720,107186,training,18736,Don Goliath,6,Let us prais Jahoviah Dub,2014-07-09 18:34:00,International,[79],1,1220,670
3721,107187,training,18736,Don Goliath,6,Lively up Dub,2014-07-09 18:34:00,International,[79],3,2633,1868
3722,107188,training,18736,Don Goliath,6,Guiding star Dub,2014-07-09 18:34:01,International,[79],2,2015,1324
3723,107189,training,18736,Don Goliath,6,Calling on Jah Dub,2014-07-09 18:34:02,International,[79],2,2270,1494
3724,107248,training,18747,Vanya Zhuk,2,New Sher,2014-07-11 16:18:48,International,"[2, 130, 741]",2,4009,1446
3725,107249,training,18747,Vanya Zhuk,2,Vodka,2014-07-11 16:18:49,International,"[2, 130, 741]",4,3080,2634
3726,107250,training,18747,Vanya Zhuk,2,Iber Berg Un Iber Toln,2014-07-11 16:18:50,International,"[2, 130, 741]",1,1842,1431
3727,107251,training,18747,Vanya Zhuk,2,Dzhankoye,2014-07-11 16:18:51,International,"[2, 130, 741]",1,2193,1738
3728,107256,training,18747,Vanya Zhuk,2,Robot Gedonist,2014-07-11 16:23:58,International,"[2, 130, 741]",3,2895,2448
3729,107257,training,18747,Vanya Zhuk,2,Rumenye,2014-07-11 16:24:00,International,"[2, 130, 741]",1,4593,4108
3730,107388,training,18754,Aussitôt Mort / MORT MORT MORT,0,Le kid de la plage,2014-07-19 07:47:37,Rock,"[101, 109]",4,3319,2354
3731,107389,training,18754,Aussitôt Mort / MORT MORT MORT,0,On a qu'à se dire que l'on s'en fout,2014-07-19 07:47:38,Rock,"[101, 109]",4,3210,2409
3732,107390,training,18754,Aussitôt Mort / MORT MORT MORT,0,Le prophète de malheur,2014-07-19 07:47:38,Rock,"[101, 109]",5,4430,3264
3733,107391,training,18754,Aussitôt Mort / MORT MORT MORT,0,Mort! Mort! Mort!,2014-07-19 03:48:35,Rock,"[101, 109]",12,8201,6361
3734,107425,training,18761,UncleBibby,27,The Spidrman's (nanoloop),2014-07-20 22:27:01,Electronic,"[15, 182, 240]",13,11985,5917
3735,107426,training,18761,UncleBibby,27,Chunky Worm Stew,2014-07-20 22:27:02,Electronic,"[15, 182, 240]",8,5871,5026
3736,107427,training,18761,UncleBibby,27,Brutish,2014-07-20 22:27:03,Electronic,"[15, 182, 240]",12,7205,5946
3737,107429,training,18761,UncleBibby,27,CopperNickle,2014-07-20 22:27:04,Electronic,"[15, 182, 240]",15,7146,5616
3738,107432,training,18761,UncleBibby,27,The Simple Complex,2014-07-20 22:27:06,Electronic,"[15, 182, 240]",21,10243,8242
3739,107433,training,18761,UncleBibby,27,Happi,2014-07-20 22:29:53,Electronic,"[15, 182, 240]",13,11353,9764
3740,107434,training,18761,UncleBibby,27,Bubbling Pots and Troubling Thoughts,2014-07-20 22:38:30,Electronic,"[15, 182, 240]",13,8276,6993
3741,107435,training,18761,UncleBibby,27,Jangus (inspired by ToeJam and Earl),2014-07-20 22:38:31,Electronic,"[15, 182, 240]",14,10675,9288
3742,107476,training,18766,CRTVTR,1,Piano Piano,2014-07-22 06:07:42,Rock,[89],0,2800,2621
3743,107506,training,18772,The United Sons of Toil,4,Operation Cast Lead,2014-07-23 04:55:20,Rock,"[25, 89, 109]",4,2838,2284
3744,107531,training,18775,Vägskäl,1,Rain 1,2014-07-23 16:14:35,Instrumental,[107],0,2444,1746
3745,107532,training,18775,Vägskäl,1,Rain 2,2014-07-23 16:14:37,Instrumental,[107],1,2814,1877
3746,107533,training,18775,Vägskäl,1,The Night The Earth Stood Still,2014-07-23 16:14:37,Instrumental,[107],0,7523,1818
3747,107534,training,18775,Vägskäl,1,Wish I Were Holding Your Hand Right Now,2014-07-23 16:14:38,Instrumental,[107],1,2454,2007
3748,107535,training,18775,Vägskäl,1,Naked Skin,2014-07-23 16:14:38,Instrumental,[107],1,3547,2808
3749,107567,training,16761,Linda Draper,7,Sleepwalkers,2014-07-24 17:41:35,Folk,"[17, 49, 103]",9,2618,1991
3750,107569,training,18755,Kelly Latimore,28,Walk In Season,2014-07-25 04:16:43,Folk,[17],3,1307,1105
3751,107571,training,18755,Kelly Latimore,28,Cello,2014-07-25 04:16:45,Folk,[17],11,3373,2941
3752,107574,training,18755,Kelly Latimore,28,Blooming and Blushing,2014-07-25 04:16:47,Folk,[17],1,972,790
3753,107577,training,18755,Kelly Latimore,28,Leaving Rooms,2014-07-25 04:16:50,Folk,[17],4,1034,689
3754,107578,training,18755,Kelly Latimore,28,Trails,2014-07-25 04:16:50,Folk,[17],4,1526,1289
3755,107579,training,18755,Kelly Latimore,28,Abiding,2014-07-25 04:16:51,Folk,[17],3,1038,812
3756,107583,training,18755,Kelly Latimore,28,Ode to the Draft Horse,2014-07-25 05:00:42,Folk,[17],2,961,741
3757,107584,training,18755,Kelly Latimore,28,Ode to Diving Pelicans,2014-07-25 05:00:43,Folk,[17],3,1471,1220
3758,107588,training,18755,Kelly Latimore,28,Ode to Diving Pelicans (Reprise),2014-07-25 05:00:46,Folk,[17],1,1019,789
3759,107589,training,18755,Kelly Latimore,28,Ode to Humming,2014-07-25 05:00:47,Folk,[17],3,1230,989
3760,107590,training,18755,Kelly Latimore,28,Ode to the Woman Who Was Crying in Rob Roy Park,2014-07-25 05:00:48,Folk,[17],2,1456,1215
3761,107591,training,18755,Kelly Latimore,28,Ode to the Beloved Basement Saints,2014-07-25 05:00:49,Folk,[17],1,1008,772
3762,107592,training,18755,Kelly Latimore,28,Prelude,2014-07-25 05:32:26,Folk,[17],9,2077,1734
3763,107593,training,18755,Kelly Latimore,28,Snacilep Gnivid ot Edo,2014-07-25 05:32:28,Folk,[17],3,1492,1246
3764,107594,training,18755,Kelly Latimore,28,Useful and Useless,2014-07-25 05:32:28,Folk,[17],4,1666,1318
3765,107595,training,18755,Kelly Latimore,28,Fields of Phosphene,2014-07-25 05:32:29,Folk,[17],8,2542,2172
3766,107596,training,18755,Kelly Latimore,28,Armitage,2014-07-25 05:32:30,Folk,[17],14,2653,2148
3767,107597,training,18755,Kelly Latimore,28,No More Solos,2014-07-25 05:32:31,Folk,[17],7,2292,1832
3768,107598,training,18755,Kelly Latimore,28,Tuning,2014-07-25 05:32:33,Folk,[17],5,3319,2996
3769,107613,training,18767,Vienna Ditto,37,Ugly,2014-07-25 06:18:07,Electronic,[286],13,5724,4524
3770,107616,training,18767,Vienna Ditto,37,I Know His Blood,2014-07-25 06:33:19,Electronic,[286],24,5869,4591
3771,107617,training,18767,Vienna Ditto,37,La Nina Blanca,2014-07-25 06:33:20,Electronic,[286],15,5819,4509
3772,107659,training,307,Tony Gage,1,80s Action Movie,2014-07-26 02:49:27,Rock,[12],1,9252,7244
3773,107799,training,18795,Landskap,0,Fallen So Far,2014-08-01 11:01:32,Rock,"[12, 98]",3,5394,4767
3774,107804,training,18797,Fields of Ohio,1,The Libra Lunologists,2014-08-01 11:01:37,Electronic,[286],7,4758,4154
3775,107805,training,18798,Acherontia,0,Human,2014-08-01 11:10:02,Rock,"[12, 31]",22,10714,7317
3776,107809,training,18801,J.O.,1,Fortitude,2014-08-01 11:10:06,Hip-Hop,[21],12,9907,8717
3777,107810,training,18802,TV Girl,23,Birds Don't Sing,2014-08-01 11:10:07,Pop,[10],14,5508,3953
3778,107850,training,11677,The Honorable Sleaze,5,"Summers, Past, Pt. II",2014-08-01 15:33:15,Hip-Hop,[21],2,1602,1382
3779,107851,training,16027,Pete Lund,1,Gypsy Cab,2014-08-01 15:55:18,Folk,[103],4,1678,1401
3780,107852,training,16027,Pete Lund,1,Last Addiction,2014-08-01 15:55:18,Folk,[103],1,1302,1162
3781,107908,training,18808,Project 5am (Feat. DJ Whodini),0,Spirtus...,2014-08-01 20:32:14,Electronic,"[15, 42, 400]",9,10702,7626
3782,107949,training,18810,Mamá Patxanga,2,Miralo bien,2014-08-03 11:10:23,International,[504],6,4756,2454
3783,107950,training,18810,Mamá Patxanga,2,Seguem arran,2014-08-03 11:10:23,International,[504],3,3780,1707
3784,107951,training,18810,Mamá Patxanga,2,Caliente! Caliente!,2014-08-03 11:10:25,International,[504],6,6903,3614
3785,107952,training,18810,Mamá Patxanga,2,Me importa,2014-08-03 11:10:26,International,[504],5,4801,2502
3786,107953,training,18810,Mamá Patxanga,2,Como el humo,2014-08-03 11:10:26,International,[504],4,4979,2565
3787,107954,training,18810,Mamá Patxanga,2,Vente,2014-08-03 11:10:27,International,[504],5,5686,2983
3788,107955,training,18810,Mamá Patxanga,2,Gira,2014-08-03 11:10:28,International,[504],5,5775,3454
3789,107956,training,18810,Mamá Patxanga,2,Que dius?,2014-08-03 11:10:29,International,[504],3,6095,3840
3790,107957,training,18810,Mamá Patxanga,2,Síguela,2014-08-03 11:10:29,International,[504],12,9348,6783
3791,108012,training,18816,Zach Fleury,4,"Tarzan, On the Topic of Your Stepmother...",2014-08-04 12:02:28,Folk,"[17, 103]",3,1672,1326
3792,108014,training,18816,Zach Fleury,4,"Hey, Marie.",2014-08-04 12:02:29,Folk,"[17, 103]",8,1676,1383
3793,108015,training,18816,Zach Fleury,4,a Murden Lullaby.,2014-08-04 12:02:30,Folk,"[17, 103]",6,1880,1536
3794,108016,training,18816,Zach Fleury,4,"Phoenix Jane, or Jeanne Phénix, if You Will.",2014-08-04 12:02:31,Folk,"[17, 103]",3,1770,1565
3795,108017,training,2008,Lee Rosevere,372,Sunburn,2014-08-04 10:10:21,Instrumental,"[107, 267, 1235]",19,16536,13540
3796,108018,training,2008,Lee Rosevere,372,Grey Sunday,2014-08-04 10:10:35,Instrumental,"[107, 267, 1235]",21,17377,13574
3797,108019,training,2008,Lee Rosevere,372,Flight,2014-08-04 10:11:02,Instrumental,"[107, 267, 1235]",24,24740,19789
3798,108020,training,2008,Lee Rosevere,372,Memories Again,2014-08-04 10:11:06,Instrumental,"[107, 267, 1235]",29,22349,16483
3799,108021,training,2008,Lee Rosevere,372,Soulmates,2014-08-04 10:11:10,Instrumental,"[107, 267, 1235]",22,20997,16287
3800,108022,training,2008,Lee Rosevere,372,I Trusted You,2014-08-04 10:11:59,Instrumental,"[107, 267, 1235]",24,18211,14442
3801,108023,training,2008,Lee Rosevere,372,Autumn Fields,2014-08-04 10:12:02,Instrumental,"[107, 267, 1235]",26,24812,20033
3802,108024,training,2008,Lee Rosevere,372,Waiting in the Rain,2014-08-04 10:12:07,Instrumental,"[107, 267, 1235]",20,25337,20950
3803,108025,training,2008,Lee Rosevere,372,Sunset,2014-08-04 10:12:13,Instrumental,"[107, 267, 1235]",29,35965,27296
3804,108026,training,2008,Lee Rosevere,372,The Idea of Space,2014-08-04 10:12:16,Instrumental,"[107, 267, 1235]",30,27939,23997
3805,108027,training,2008,Lee Rosevere,372,I Trusted You (ambient reprise),2014-08-04 10:12:20,Instrumental,"[107, 267, 1235]",51,51736,34834
3806,108031,training,18780,Wann,1,Happy Birthday,2014-08-05 04:46:28,Rock,"[66, 109]",2,18937,14594
3807,108036,training,18780,Wann,1,Mr. White,2014-08-05 05:12:53,Rock,"[66, 109]",2,3836,3511
3808,108037,training,18817,Kubark,1,Autogenic,2014-08-05 05:22:28,Rock,"[26, 31]",3,3361,2725
3809,108038,training,18817,Kubark,1,Meat,2014-08-05 05:22:30,Rock,"[26, 31]",5,4651,3861
3810,108049,training,3171,Radioactive Sparrow,4,Migration,2014-08-05 09:24:35,Experimental,[250],0,9539,235
3811,108050,training,3171,Radioactive Sparrow,4,Space horror,2014-08-05 09:24:37,Experimental,[250],1,6503,5354
3812,108059,training,3171,Radioactive Sparrow,4,An American story,2014-08-05 09:24:45,Experimental,[250],0,1781,1375
3813,108060,training,3171,Radioactive Sparrow,4,An album from the future,2014-08-05 09:24:46,Experimental,[250],0,1153,907
3814,108155,training,18831,Interlude,2,Wounded knee 1890,2014-08-07 04:47:09,Rock,[109],0,3317,2926
3815,108230,training,18838,Marlaja Virta & ono,0,Pahuutta sydän,2014-08-08 22:41:51,Electronic,"[15, 296]",1,7333,6005
3816,108290,training,16025,Celebration,1,What's This Magical,2014-08-11 02:21:43,Rock,[58],1,3603,2920
3817,108297,training,16025,Celebration,1,Battles,2014-08-11 02:21:47,Rock,[58],1,6684,3550
3818,108298,training,16025,Celebration,1,Kilimanjaro,2014-08-11 02:21:49,Rock,[58],2,5247,3536
3819,108299,training,18841,Carter Behnke,5,Intro,2014-08-11 03:33:57,Folk,[17],5,3259,2673
3820,108300,training,18841,Carter Behnke,5,Broken Words,2014-08-11 03:33:59,Folk,[17],1,1024,750
3821,108301,training,18841,Carter Behnke,5,My Ship,2014-08-11 03:34:00,Folk,[17],2,1180,931
3822,108302,training,18841,Carter Behnke,5,Lighthouse,2014-08-11 03:34:00,Folk,[17],0,1420,1063
3823,108303,training,18841,Carter Behnke,5,In Limbo,2014-08-11 03:34:01,Folk,[17],2,1011,803
3824,108304,training,18841,Carter Behnke,5,If You Tell Me (Who I Am) Feat. Steffe Welton,2014-08-11 03:34:02,Folk,[17],0,977,739
3825,108305,training,18841,Carter Behnke,5,Time To Go,2014-08-11 03:34:03,Folk,[17],0,1671,1403
3826,108306,training,18841,Carter Behnke,5,Frightened Friend,2014-08-11 03:34:03,Folk,[17],1,1511,1181
3827,108307,training,18841,Carter Behnke,5,Take Me With You,2014-08-11 03:34:04,Folk,[17],2,2665,2144
3828,108308,training,18841,Carter Behnke,5,Outro,2014-08-11 03:34:05,Folk,[17],2,2933,2487
3829,108313,training,9500,Cagey House,13,What Chills What Thrills,2014-08-12 10:00:02,Experimental,[38],1,5144,2237
3830,108314,training,9500,Cagey House,13,The Shape of our Galaxy,2014-08-12 10:00:03,Experimental,[38],2,1441,917
3831,108318,training,9500,Cagey House,13,Angels for Feldman,2014-08-12 10:00:07,Experimental,[38],2,3469,2084
3832,108319,training,9500,Cagey House,13,I Ask for Your-Blessing,2014-08-12 10:00:08,Experimental,[38],0,1918,1003
3833,108343,training,18847,The Prodigy,0,Wake The Fuck Up (Azureflux Remix),2014-08-17 10:15:15,Electronic,"[15, 240, 297]",9,12764,10617
3834,108415,training,18761,UncleBibby,27,AstroTurf,2014-08-22 00:30:39,Electronic,"[15, 181, 182]",6,7413,6325
3835,108416,training,18761,UncleBibby,27,HomeBaser,2014-08-22 00:30:40,Electronic,"[15, 181, 182]",10,6151,4998
3836,108418,training,18761,UncleBibby,27,sandwork,2014-08-22 00:30:42,Electronic,"[15, 181, 182]",12,7580,6267
3837,108420,training,18761,UncleBibby,27,Sillable,2014-08-22 00:30:43,Electronic,"[15, 181, 182]",12,7515,6118
3838,108421,training,18761,UncleBibby,27,Sunshiner (TWOPLUSFADE mix),2014-08-22 00:30:45,Electronic,"[15, 181, 182]",12,8336,6898
3839,108422,training,18761,UncleBibby,27,YearBear,2014-08-22 00:30:45,Electronic,"[15, 181, 182]",11,11576,10128
3840,108423,training,18761,UncleBibby,27,Heavin' On Earth,2014-08-22 00:37:19,Electronic,"[15, 181, 182]",9,12194,10631
3841,108425,training,18870,cultureculture,6,Use Me,2014-08-23 08:42:34,Pop,[362],7,5637,4463
3842,108426,training,18870,cultureculture,6,Giving It Up,2014-08-23 08:42:35,Pop,[362],5,5044,4206
3843,108427,training,18870,cultureculture,6,Baby Blue,2014-08-23 08:42:36,Pop,[362],8,6593,5117
3844,108428,training,18870,cultureculture,6,Pouring Down,2014-08-23 08:42:37,Pop,[362],7,5830,4766
3845,108429,training,18870,cultureculture,6,Take the Ticket,2014-08-23 08:42:37,Pop,[362],13,7389,6371
3846,108464,training,2008,Lee Rosevere,372,Astronomia,2014-08-23 10:50:38,Electronic,"[15, 42]",2,5948,4817
3847,108471,training,18876,Alex Mason,27,New Element,2014-08-26 04:33:22,Instrumental,"[18, 1235]",10,8662,6794
3848,108472,training,18876,Alex Mason,27,The Inspiration,2014-08-26 04:33:24,Instrumental,"[18, 1235]",12,19166,14610
3849,108473,training,18876,Alex Mason,27,Sunrise and Sunset,2014-08-26 04:33:24,Instrumental,"[18, 1235]",9,11975,9997
3850,108474,training,18876,Alex Mason,27,Rise Of An Empire,2014-08-26 04:33:26,Instrumental,"[18, 1235]",12,10113,8369
3851,108475,training,18876,Alex Mason,27,"No Hope, No Salvation",2014-08-26 04:33:26,Instrumental,"[18, 1235]",10,8642,6915
3852,108476,training,18876,Alex Mason,27,Lost Planet,2014-08-26 04:33:28,Instrumental,"[18, 1235]",18,12905,9771
3853,108477,training,18876,Alex Mason,27,Watchword,2014-08-26 04:33:29,Instrumental,"[18, 1235]",11,10995,9038
3854,108478,training,18876,Alex Mason,27,We'll All Die,2014-08-26 04:33:31,Instrumental,"[18, 1235]",11,13946,11117
3855,108487,training,18877,Sun Sunych,5,About myself (outro),2014-08-26 17:50:47,Hip-Hop,"[21, 539]",1,2756,2370
3856,108488,training,18878,Sun Sunych ft. Alex East Block,1,Intro (ft. Alex East Block),2014-08-26 17:50:48,Hip-Hop,"[21, 539]",9,14678,13189
3857,108489,training,18877,Sun Sunych,5,Schooner,2014-08-26 17:50:49,Hip-Hop,"[21, 539]",0,7830,7022
3858,108490,training,18877,Sun Sunych,5,Everything in you,2014-08-26 17:50:51,Hip-Hop,"[21, 539]",0,5790,5158
3859,108491,training,18877,Sun Sunych,5,Ball,2014-08-26 17:50:51,Hip-Hop,"[21, 539]",2,5490,4931
3860,108492,training,18877,Sun Sunych,5,43-13,2014-08-26 17:50:52,Hip-Hop,"[21, 539]",1,4007,3445
3861,108494,training,18880,Sun Sunych ft. Marina Zakharchenko,0,Life (ft. Marina Zakharchenko),2014-08-26 17:50:55,Hip-Hop,"[21, 539]",1,3411,2835
3862,108496,training,18877,Sun Sunych,5,Pegasus,2014-08-26 17:50:56,Hip-Hop,"[21, 539]",1,4373,3844
3863,108497,training,18877,Sun Sunych,5,Clock,2014-08-26 17:50:57,Hip-Hop,"[21, 539]",1,5736,5041
3864,108498,training,18878,Sun Sunych ft. Alex East Block,1,Coin (ft. Alex East Block),2014-08-26 17:50:59,Hip-Hop,"[21, 539]",1,3523,2867
3865,108499,training,18877,Sun Sunych,5,Vulgar song,2014-08-26 17:51:00,Hip-Hop,"[21, 539]",1,6356,4999
3866,108500,training,18881,Sun Sunych ft. Sunniq & Alex East Block,0,I'd better (ft. Sunniq & Alex East Block),2014-08-26 17:51:01,Hip-Hop,"[21, 539]",2,5453,4772
3867,108501,training,18877,Sun Sunych,5,Dozen,2014-08-26 17:51:01,Hip-Hop,"[21, 539]",7,11438,9859
3868,108502,training,17247,Voodoo Puppets,9,Slender Man,2014-08-27 01:42:24,Rock,"[25, 26, 109]",2,4843,3810
3869,108503,training,17247,Voodoo Puppets,9,Electric Chair Blues,2014-08-27 01:42:25,Rock,"[25, 26, 109]",3,4700,3498
3870,108504,training,18884,Botinki Ra,2,Lewy,2014-08-27 01:42:26,Rock,"[25, 26, 109]",2,4297,3359
3871,108505,training,18884,Botinki Ra,2,Prawy,2014-08-27 01:42:27,Rock,"[25, 26, 109]",3,6502,4705
3872,108745,training,18872,Cheese N Pot-C,15,Sad Ass Song,2014-08-29 14:04:54,Hip-Hop,[21],1,3121,2874
3873,108774,training,18872,Cheese N Pot-C,15,Bloc Party (Instrumental),2014-08-29 15:13:30,Hip-Hop,[21],3,2473,2020
3874,108799,training,18921,D3Zs,4,ABCs,2014-08-29 19:19:45,Hip-Hop,[21],1,4502,3713
3875,108808,training,18921,D3Zs,4,The Trap,2014-08-29 19:27:32,Hip-Hop,[21],0,2804,2424
3876,108809,training,18921,D3Zs,4,The Zombies (Featuring T-Pick),2014-08-29 19:27:34,Hip-Hop,[21],1,1484,1227
3877,108812,training,18921,D3Zs,4,Wake Up,2014-08-29 19:27:35,Hip-Hop,[21],1,4275,3537
3878,108836,training,3593,Tha Silent Partner,59,Bollywood Funky Horror Music (Main Mix),2014-09-02 11:00:29,Hip-Hop,[21],2,8908,7695
3879,108837,training,3593,Tha Silent Partner,59,Slapped In The Old Country 3,2014-09-02 10:50:30,Hip-Hop,[21],1,2066,1726
3880,108838,training,3593,Tha Silent Partner,59,On Harry Love Drums,2014-09-02 10:50:30,Hip-Hop,[21],1,4330,3671
3881,108839,training,3593,Tha Silent Partner,59,Lemon (SO7 Edit),2014-09-02 10:50:31,Hip-Hop,[21],0,1822,1530
3882,108840,training,3593,Tha Silent Partner,59,Faraway (4 Mike & Annie),2014-09-02 10:50:33,Hip-Hop,[21],0,1792,1488
3883,108841,training,3593,Tha Silent Partner,59,Head Cold,2014-09-02 10:50:47,Hip-Hop,[21],0,3299,2877
3884,108878,training,10469,Plusplus,39,This is based upon a true story,2014-09-07 09:28:41,Instrumental,"[18, 1235]",5,7325,6487
3885,108879,training,10469,Plusplus,39,Jail,2014-09-07 09:28:42,Instrumental,"[18, 1235]",10,7408,6200
3886,108880,training,10469,Plusplus,39,Piano song,2014-09-07 09:28:42,Instrumental,"[18, 1235]",28,18356,14012
3887,108881,training,10469,Plusplus,39,Dieter Rams,2014-09-07 09:28:44,Instrumental,"[18, 1235]",4,5265,4738
3888,108882,training,10469,Plusplus,39,Psycho,2014-09-07 09:28:44,Instrumental,"[18, 1235]",11,7847,6794
3889,108883,training,10469,Plusplus,39,Gentle Man,2014-09-07 09:28:45,Instrumental,"[18, 1235]",7,12566,11257
3890,108884,training,10469,Plusplus,39,Plantopia,2014-09-07 09:28:45,Instrumental,"[18, 1235]",7,9672,8547
3891,108885,training,10469,Plusplus,39,The Rolling Hills of England,2014-09-07 09:28:47,Instrumental,"[18, 1235]",15,11321,10132
3892,108906,training,18673,Fabian Measures,35,Did you know? (Curiouser and curiouser),2014-09-07 08:11:33,Instrumental,[1235],18,12147,9957
3893,108957,training,18947,The Mystery Artist,1,Travels,2014-09-11 11:51:40,Rock,"[66, 88]",1,3623,2505
3894,108961,training,18947,The Mystery Artist,1,Mr. Person,2014-09-11 11:51:44,Rock,"[66, 88]",2,2822,2278
3895,108962,training,18947,The Mystery Artist,1,Unquietness,2014-09-11 11:51:44,Rock,"[66, 88]",2,4225,3623
3896,108967,training,18948,The Judy Blooms,3,Cast Away,2014-09-11 13:04:31,Rock,"[12, 64, 314]",2,2769,2445
3897,108968,training,18948,The Judy Blooms,3,Double Life,2014-09-11 13:04:32,Rock,"[12, 64, 314]",1,2920,2561
3898,108969,training,18948,The Judy Blooms,3,Eyes Laureen,2014-09-11 13:04:33,Rock,"[12, 64, 314]",2,2890,2572
3899,108970,training,18948,The Judy Blooms,3,Universal Brain,2014-09-11 13:04:34,Rock,"[12, 64, 314]",3,5673,5091
3900,109068,training,14930,Rene Kita,0,Hip Bee,2014-09-16 07:48:11,Experimental,"[32, 38, 224]",1,4561,637
3901,109071,training,14930,Rene Kita,0,Barrel of Laughs,2014-09-16 07:48:13,Experimental,"[32, 38, 224]",2,1249,942
3902,109072,training,14930,Rene Kita,0,Constipation Boogie,2014-09-16 07:48:14,Experimental,"[32, 38, 224]",0,1187,897
3903,109106,training,18976,100% BLACK,0,100%/punk paradox,2014-09-17 18:37:21,Experimental,[38],0,2522,899
3904,109189,training,18000,Aires,1,Solvet Cosmos In Favilla,2014-09-22 12:37:52,Instrumental,[107],3,8840,7730
3905,109191,training,18984,Earthly Beasts,0,Erebus,2014-09-22 12:37:54,Instrumental,[107],8,12760,10554
3906,109203,training,17534,Mário Gajarský,4,C'est la vie,2014-09-24 10:05:20,Rock,[66],3,3597,2961
3907,109235,training,18988,Vicky and The Vengents,3,Sha Na,2014-09-25 03:45:49,Rock,"[25, 111]",4,3085,2431
3908,109276,training,7663,Razen,1,Holopgraphic Riddance,2014-10-01 12:04:39,Experimental,"[41, 47]",0,3150,2289
3909,109349,training,17080,intouch,3,Pride,2014-10-05 17:52:27,Rock,"[66, 89]",2,3121,2398
3910,109350,training,15300,TIGERBERRY,17,Lost Holiday,2014-10-05 17:58:18,Rock,"[27, 66, 89]",2,3516,2893
3911,109355,training,15300,TIGERBERRY,17,Beautiful Day,2014-10-05 17:58:22,Rock,"[27, 66, 89]",4,4010,3239
3912,109356,training,15300,TIGERBERRY,17,Tragic Magic,2014-10-05 17:58:22,Rock,"[27, 66, 89]",2,3009,2551
3913,109357,training,15300,TIGERBERRY,17,Dumb,2014-10-05 17:58:24,Rock,"[27, 66, 89]",4,4013,3505
3914,109445,training,19010,Stephen Bartolomei,0,Tonight We Will Rise,2014-10-09 12:49:20,Folk,"[17, 103]",4,1197,979
3915,109446,training,19010,Stephen Bartolomei,0,Weary Blues,2014-10-09 12:49:21,Folk,"[17, 103]",2,897,720
3916,109447,training,19010,Stephen Bartolomei,0,Smoke In The Cupboard,2014-10-09 12:49:21,Folk,"[17, 103]",3,892,727
3917,109448,training,19010,Stephen Bartolomei,0,Brick Song,2014-10-09 12:49:23,Folk,"[17, 103]",2,984,812
